"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",4,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",6,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",2,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",5,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",4,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",3,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",3,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",5,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",6,-1,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",1,-10,"deque([['41', '177', '100', 70], ['41', '174', '100', 64], ['37', '178', '100', 68], ['40', '177', '100', 77]])",
